Number of genomes	Pan genome
9	2960	#
9	2927	#
9	2945	#
9	2745	#
9	2975	#
9	2788	#
9	2997	#
9	2973	#
9	2810	#
9	2962	#
9	2959	#
9	2725	#
9	2950	#
9	2977	#
9	2813	#
9	3001	#
9	2677	#
9	2963	#
9	2734	#
9	2961	#
9	2755	#
9	2783	#
9	3011	#
9	2943	#
10	2836	#
10	2786	#
10	2806	#
10	3012	#
10	2988	#
10	2836	#
10	2799	#
10	2807	#
10	2785	#
10	3029	#
10	3004	#
10	3013	#
10	2594	#
10	2832	#
10	2767	#
10	2757	#
10	2735	#
10	2604	#
10	2790	#
10	2985	#
10	2952	#
10	2974	#
10	3022	#
10	3021	#
10	2808	#
10	2759	#
10	2999	#
10	2975	#
10	2987	#
10	2725	#
10	2948	#
10	2824	#
10	2839	#
10	3013	#
10	2805	#
10	3017	#
10	2970	#
10	2984	#
10	2759	#
10	2906	#
10	2737	#
10	2966	#
10	2999	#
10	2794	#
10	2973	#
10	2618	#
10	2976	#
10	2586	#
10	3012	#
10	2805	#
10	2977	#
11	2972	#
11	2840	#
11	3033	#
11	2837	#
11	2964	#
11	2603	#
11	2807	#
11	2771	#
11	2976	#
11	3013	#
11	2800	#
11	3013	#
11	3032	#
11	3034	#
11	2808	#
11	3032	#
11	3019	#
11	2822	#
11	2962	#
11	3032	#
11	3016	#
11	2988	#
11	2949	#
11	2964	#
11	2965	#
11	3015	#
11	3000	#
11	3017	#
11	2919	#
11	2807	#
11	3033	#
11	2839	#
11	2979	#
11	2987	#
11	2963	#
11	2808	#
11	3026	#
11	3016	#
11	2789	#
11	2963	#
11	3014	#
11	3032	#
11	2987	#
11	2969	#
11	3024	#
11	3034	#
11	3031	#
11	3031	#
11	2795	#
11	2738	#
11	3030	#
12	3016	#
12	3033	#
12	2809	#
12	3033	#
12	2989	#
12	3034	#
12	3035	#
12	3026	#
12	2965	#
12	3019	#
12	2841	#
12	3034	#
12	3032	#
13	3035	#
	#
