x,y,Category,Metric
161,4.05,Accessory,Average
161,-0.60,Unique,Average
162,-0.20,Core,Average
162,3.93,Accessory,Average
162,-0.53,Unique,Average
163,-0.21,Core,Average
163,3.95,Accessory,Average
163,-0.63,Unique,Average
164,-0.32,Core,Average
164,3.99,Accessory,Average
164,-0.34,Unique,Average
165,-0.20,Core,Average
165,3.87,Accessory,Average
165,-0.64,Unique,Average
166,-0.21,Core,Average
166,3.94,Accessory,Average
166,-0.63,Unique,Average
167,-0.24,Core,Average
167,3.97,Accessory,Average
167,-0.91,Unique,Average
168,-0.18,Core,Average
168,3.86,Accessory,Average
168,-0.84,Unique,Average
169,-0.23,Core,Average
169,4.01,Accessory,Average
169,-0.73,Unique,Average
170,-0.27,Core,Average
170,3.73,Accessory,Average
170,-0.52,Unique,Average
171,-0.28,Core,Average
171,3.92,Accessory,Average
171,-0.60,Unique,Average
172,-0.30,Core,Average
172,3.82,Accessory,Average
172,-0.38,Unique,Average
173,-0.17,Core,Average
173,3.59,Accessory,Average
173,-0.56,Unique,Average
174,-0.39,Core,Average
174,3.69,Accessory,Average
174,-0.44,Unique,Average
175,-0.19,Core,Average
175,3.74,Accessory,Average
175,-0.61,Unique,Average
176,-0.25,Core,Average
176,3.78,Accessory,Average
176,-0.72,Unique,Average
177,-0.22,Core,Average
177,3.54,Accessory,Average
177,-0.53,Unique,Average
178,-0.28,Core,Average
178,3.54,Accessory,Average
178,-0.50,Unique,Average
179,-0.24,Core,Average
179,3.50,Accessory,Average
179,-0.83,Unique,Average
180,-0.23,Core,Average
180,3.67,Accessory,Average
180,-0.76,Unique,Average
181,-0.30,Core,Average
181,3.73,Accessory,Average
181,-0.48,Unique,Average
182,-0.17,Core,Average
182,3.54,Accessory,Average
182,-0.73,Unique,Average
183,-0.26,Core,Average
183,3.66,Accessory,Average
183,-0.69,Unique,Average
184,-0.20,Core,Average
184,3.28,Accessory,Average
184,-0.41,Unique,Average
185,-0.25,Core,Average
185,3.56,Accessory,Average
185,-0.56,Unique,Average
186,-0.23,Core,Average
186,3.60,Accessory,Average
186,-0.90,Unique,Average
187,-0.18,Core,Average
187,3.22,Accessory,Average
187,-0.56,Unique,Average
188,-0.26,Core,Average
188,3.50,Accessory,Average
188,-0.27,Unique,Average
189,-0.20,Core,Average
189,3.52,Accessory,Average
189,-0.49,Unique,Average
190,-0.21,Core,Average
190,3.37,Accessory,Average
190,-0.66,Unique,Average
191,-0.24,Core,Average
191,3.23,Accessory,Average
191,-0.54,Unique,Average
192,-0.27,Core,Average
192,3.49,Accessory,Average
192,-0.66,Unique,Average
193,-0.21,Core,Average
193,3.47,Accessory,Average
193,-0.69,Unique,Average
194,-0.28,Core,Average
194,3.50,Accessory,Average
194,-0.73,Unique,Average
195,-0.23,Core,Average
195,3.17,Accessory,Average
195,-0.58,Unique,Average
196,-0.28,Core,Average
196,3.26,Accessory,Average
196,-0.59,Unique,Average
