x,y,Category,Metric
158,-0.30,Core,Average
158,3.48,Accessory,Average
159,-0.24,Core,Average
159,2.91,Accessory,Average
160,-0.27,Core,Average
160,3.46,Accessory,Average
161,-0.29,Core,Average
161,3.42,Accessory,Average
162,-0.29,Core,Average
162,3.31,Accessory,Average
163,-0.32,Core,Average
163,3.62,Accessory,Average
164,-0.35,Core,Average
164,4.22,Accessory,Average
165,-0.29,Core,Average
165,3.31,Accessory,Average
166,-0.30,Core,Average
166,3.11,Accessory,Average
167,-0.21,Core,Average
167,3.25,Accessory,Average
168,-0.23,Core,Average
168,3.18,Accessory,Average
169,-0.25,Core,Average
169,3.31,Accessory,Average
170,-0.28,Core,Average
170,2.98,Accessory,Average
171,-0.35,Core,Average
171,3.14,Accessory,Average
172,-0.33,Core,Average
172,3.24,Accessory,Average
173,-0.22,Core,Average
173,3.09,Accessory,Average
174,-0.29,Core,Average
174,2.93,Accessory,Average
175,-0.31,Core,Average
175,2.80,Accessory,Average
176,-0.26,Core,Average
176,3.44,Accessory,Average
177,-0.29,Core,Average
177,2.94,Accessory,Average
178,-0.23,Core,Average
178,2.71,Accessory,Average
179,-0.30,Core,Average
179,3.38,Accessory,Average
180,-0.24,Core,Average
180,2.73,Accessory,Average
181,-0.29,Core,Average
181,2.85,Accessory,Average
182,-0.28,Core,Average
182,3.13,Accessory,Average
183,-0.34,Core,Average
183,3.16,Accessory,Average
184,-0.20,Core,Average
184,2.87,Accessory,Average
185,-0.26,Core,Average
185,3.15,Accessory,Average
186,-0.29,Core,Average
186,2.94,Accessory,Average
187,-0.28,Core,Average
187,3.00,Accessory,Average
188,-0.26,Core,Average
188,3.00,Accessory,Average
189,-0.31,Core,Average
189,3.26,Accessory,Average
190,-0.28,Core,Average
190,2.46,Accessory,Average
191,-0.20,Core,Average
191,2.33,Accessory,Average
192,-0.33,Core,Average
192,2.89,Accessory,Average
193,-0.27,Core,Average
193,2.97,Accessory,Average
194,-0.24,Core,Average
194,3.12,Accessory,Average
195,-0.25,Core,Average
195,2.80,Accessory,Average
196,-0.38,Core,Average
196,2.53,Accessory,Average
197,-0.24,Core,Average
197,2.96,Accessory,Average
198,-0.23,Core,Average
198,2.82,Accessory,Average
199,-0.24,Core,Average
199,2.86,Accessory,Average
200,-0.20,Core,Average
200,2.39,Accessory,Average
201,-0.32,Core,Average
201,2.88,Accessory,Average
202,-0.23,Core,Average
202,2.86,Accessory,Average
203,-0.31,Core,Average
203,2.94,Accessory,Average
204,-0.24,Core,Average
204,2.87,Accessory,Average
205,-0.28,Core,Average
205,2.82,Accessory,Average
206,-0.20,Core,Average
206,2.45,Accessory,Average
207,-0.20,Core,Average
207,2.25,Accessory,Average
208,-0.24,Core,Average
208,2.50,Accessory,Average
209,-0.20,Core,Average
209,2.44,Accessory,Average
210,-0.28,Core,Average
210,2.98,Accessory,Average
211,-0.28,Core,Average
211,2.27,Accessory,Average
212,-0.32,Core,Average
212,2.60,Accessory,Average
213,-0.29,Core,Average
213,2.88,Accessory,Average
214,-0.22,Core,Average
214,2.35,Accessory,Average
215,-0.28,Core,Average
215,2.32,Accessory,Average
216,-0.29,Core,Average
216,2.67,Accessory,Average
217,-0.24,Core,Average
217,2.43,Accessory,Average
218,-0.25,Core,Average
218,2.57,Accessory,Average
219,-0.25,Core,Average
219,1.99,Accessory,Average
220,-0.30,Core,Average
220,2.34,Accessory,Average
221,-0.32,Core,Average
221,2.36,Accessory,Average
222,-0.26,Core,Average
222,2.25,Accessory,Average
223,-0.30,Core,Average
223,2.54,Accessory,Average
224,-0.21,Core,Average
224,1.85,Accessory,Average
225,-0.25,Core,Average
225,2.57,Accessory,Average
226,-0.19,Core,Average
226,2.48,Accessory,Average
227,-0.21,Core,Average
227,2.01,Accessory,Average
228,-0.18,Core,Average
228,2.33,Accessory,Average
229,-0.22,Core,Average
229,2.48,Accessory,Average
230,-0.21,Core,Average
230,2.34,Accessory,Average
231,-0.23,Core,Average
231,2.34,Accessory,Average
232,-0.22,Core,Average
232,2.29,Accessory,Average
233,-0.25,Core,Average
233,2.59,Accessory,Average
234,-0.25,Core,Average
234,2.08,Accessory,Average
