Genomes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,
11,0.3605595667870036,0.3617686467172845,0.36371760500446826,0.3603765127745405,0.3686309260079752,0.36196868008948546,0.3422849340009103,0.34839584274740176,0.22580645161290325,0.3468651330626973,0.0,0.3695079086115993,0.02952646239554313,0.3616830796777082,0.3416856492027335,0.34318181818181814,0.3634331694233348,0.3617305976806423,0.22049221496735305,0.32189239332096475,0.3223409196470042,0.3448275862068966,0.36469014712438697,0.34198542805100185,0.26778042959427206,0.3634751773049646,0.3231339823829392,0.07887628309022154,0.3648950424296561,0.3421412300683371,0.33410672853828305,0.36156932679447173,0.36156932679447173,0.36152125279642056,0.37295625276182054,0.21920563097033685,0.2415150024594196,0.3406292749658003,0.3434940855323021,0.3632307005800982,0.34573502722323046,0.35517397198373246,0.25739214735821614,0.3635551585529254,0.371970030850595,0.36164506034868127,0.34138559708295346,0.3415300546448088,0.3587443946188341,0.36294642857142856,0.3622540250447227,0.3433378808549341,0.3424408014571949,0.3406292749658003,0.34753058450385144,0.3635551585529254,0.3567884528642309,
12,0.22304832713754652,0.08581349206349209,0.12231968810916183,0.11968734733756714,0.13976945244956773,0.12005856515373348,0.25930971843778383,0.266786840919333,0.3579646017699115,0.2731751007613077,0.3695079086115993,0.0,0.37489102005231034,0.11594911937377694,0.2594275329395729,0.26346763241285653,0.12372138334145155,0.08238213399503724,0.362280701754386,0.2551534585432891,0.2563044475011462,0.263681592039801,0.08960396039603957,0.25976385104450495,0.39563208735825284,0.08907480314960625,0.255611543747137,0.3835202761000863,0.12463485881207403,0.25591985428051,0.2703568161024703,0.08897676717745917,0.08897676717745917,0.12048780487804878,0.1442261619549593,0.3591208791208791,0.36118363794604,0.25909090909090904,0.258973194002726,0.08771060455896929,0.26301493888637395,0.21481826654240443,0.3638720829732066,0.12317429406037006,0.14823641563393708,0.08635235732009927,0.25988187187641976,0.26009986382206085,0.1260340632603406,0.08725830441249383,0.12140419307654804,0.2612244897959184,0.25863636363636366,0.25988187187641976,0.2664859981933153,0.12226010716025326,0.2175732217573222,
13,0.3646953405017921,0.36730172795746563,0.3670661340434975,0.36521352313167255,0.3726352837659481,0.3653333333333333,0.34733514001806687,0.3533632286995516,0.23502994011976053,0.352572706935123,0.02952646239554313,0.37489102005231034,0.0,0.36650377609951135,0.34674502712477395,0.34672686230248306,0.36678507992895204,0.3672566371681416,0.2297364495275982,0.328735632183908,0.3291896869244936,0.34984241332733,0.36946902654867253,0.34704021690013553,0.27367424242424243,0.3689533861037819,0.32996323529411764,0.09541577825159919,0.3682342502218279,0.3471971066907775,0.33855366190695535,0.3670942061034941,0.3670942061034941,0.3656152820968458,0.37691970162351907,0.22847187655550028,0.24780487804878049,0.34570135746606334,0.34853273137697516,0.368747233289066,0.34925642181162686,0.3608247422680413,0.26512968299711814,0.3676274944567628,0.37521891418563924,0.3671840354767184,0.3464495703301673,0.34658834161771346,0.3635959056519804,0.3684676705048716,0.3656152820968458,0.34837545126353786,0.3474920921825576,0.34570135746606334,0.35177687809266756,0.3683510638297872,0.36241610738255037,
14,0.17905405405405406,0.051177072671443224,0.0552429667519182,0.01463669628855202,0.05496183206106875,0.053763440860215006,0.2824704813805631,0.28899909828674486,0.3461364663352915,0.288349077822762,0.3616830796777082,0.11594911937377694,0.36650377609951135,0.0,0.28259881871876424,0.28577898550724634,0.0547594677584442,0.048618219037871,0.3521252796420582,0.2601851851851852,0.26215840666975454,0.285972850678733,0.049180327868852514,0.2829246139872843,0.38101374570446733,0.06072874493927127,0.2606481481481482,0.3739551253849538,0.05674846625766872,0.28070973612374883,0.2755432269995377,0.054563997960224375,0.0535714285714286,0.05325140809011775,0.051987767584097844,0.34961900493052445,0.3503552397868561,0.28149158708503863,0.27979981801637854,0.049180327868852514,0.28610230873698506,0.18443804034582134,0.35317460317460314,0.05521472392638038,0.06265790803436078,0.04871794871794877,0.28227272727272723,0.2824704813805631,0.0331262939958592,0.04669061056952284,0.054247697031729825,0.28201634877384196,0.28259881871876424,0.28070973612374883,0.2879746835443038,0.011500261369576603,0.1864813039309684,
15,0.2681125980618366,0.2844202898550725,0.2824704813805631,0.2827272727272727,0.29659498207885304,0.28370403994552884,0.0031847133757961776,0.017331932773109293,0.32258064516129037,0.19331742243436756,0.3416856492027335,0.2594275329395729,0.34674502712477395,0.28259881871876424,0.0,0.008989952406134316,0.2829246139872843,0.2860370537731586,0.3266331658291457,0.1685448309652131,0.16699410609037324,0.012658227848101222,0.2844202898550725,5.316321105794941E-4,0.3621668851026649,0.28904847396768407,0.1699314397649363,0.3537841468875952,0.28370403994552884,0.013213530655391104,0.1884765625,0.28590785907859073,0.28590785907859073,0.283250113481616,0.29811996418979414,0.32785388127853876,0.32653985507246375,0.0037174721189591198,0.013206550449022747,0.2844202898550725,0.011615628299894376,0.2535996284254528,0.3385509838998211,0.2846781504986401,0.2973214285714286,0.28344671201814053,0.0037174721189591198,0.005302226935312793,0.2857142857142857,0.28331822302810517,0.28402903811252267,0.007940709370037102,0.011634056054997344,0.004777070063694322,0.020493956910141886,0.28623188405797106,0.25463821892393323,
16,0.27377124483233806,0.2875846501128668,0.28564961521050247,0.2859084730403262,0.2981671881984801,0.28610230873698506,0.008985200845666008,0.02197802197802201,0.32490808823529416,0.19609709662065689,0.34318181818181814,0.26346763241285653,0.34672686230248306,0.28577898550724634,0.008989952406134316,0.0,0.28610230873698506,0.28918918918918923,0.32816773017319967,0.17147044455300442,0.1699314397649363,0.017341040462427793,0.2875846501128668,0.009513742071881603,0.3649825783972126,0.29140555058191586,0.17106549364613877,0.3552278820375335,0.28610230873698506,0.0189473684210526,0.18868844466114087,0.2890589824403422,0.2890589824403422,0.28564961521050247,0.3012048192771084,0.32938496583143506,0.3288166214995484,0.010570824524312905,0.018937401367701168,0.2875846501128668,0.011075949367088556,0.25775104118463676,0.34076717216770736,0.28784455490284677,0.2973695942933571,0.28661844484629295,0.012671594508975703,0.012137203166226906,0.28887884267631103,0.2872628726287263,0.2864253393665158,0.01475237091675452,0.018421052631578894,0.011621764395139955,0.02616431187859758,0.28861788617886175,0.25878003696857665,
17,0.1785714285714286,0.05960264900662249,0.00785751702462023,0.051794871794871744,0.07502517623363547,0.01254573967590178,0.28279618701770315,0.28931951329427674,0.3464317976513098,0.294038547736441,0.3634331694233348,0.12372138334145155,0.36678507992895204,0.0547594677584442,0.2829246139872843,0.28610230873698506,0.0,0.061006609049313654,0.35462259937472085,0.26694329183955745,0.2681125980618366,0.2870705244122965,0.05365355135411343,0.283250113481616,0.3847472150814053,0.07580321285140568,0.26740433379437534,0.3763724198506807,0.013584117032392928,0.2810368349249659,0.2798524665744583,0.06588950836289909,0.06490872210953347,0.014099216710182771,0.07985936715218478,0.3521252796420582,0.3521064301552106,0.28181818181818186,0.2809090909090909,0.052658486707566454,0.2864253393665158,0.18221153846153848,0.3556338028169014,0.008895866038723166,0.08918784255107126,0.05816326530612248,0.28259881871876424,0.28279618701770315,0.0597243491577335,0.05416453755748596,0.014099216710182771,0.2823422605537903,0.28214447978191726,0.2810368349249659,0.28674807779285394,0.060652395514780855,0.1877394636015326,
18,0.17980769230769234,0.008858780614903639,0.06049822064056942,0.05163599182004086,0.07673019057171515,0.0590330788804071,0.28590785907859073,0.2923766816143498,0.34921348314606737,0.2947744528807503,0.3617305976806423,0.08238213399503724,0.3672566371681416,0.048618219037871,0.2860370537731586,0.28918918918918923,0.061006609049313654,0.0,0.3544078361531612,0.2670036764705882,0.2689655172413793,0.29014844804318485,0.014033264033263992,0.28635953026196925,0.3872068230277186,0.020082389289392433,0.2666666666666667,0.37538326763031105,0.061991869918699205,0.2841628959276018,0.2830275229357798,0.011428571428571455,0.011428571428571455,0.057535641547861505,0.07961942914371556,0.35191793041926855,0.35481023830538394,0.2849389416553596,0.28403437358661243,0.01196670135275757,0.28950923007654206,0.18255869669381886,0.357581069237511,0.06046747967479671,0.0889220069547938,0.009384775808133461,0.2857142857142857,0.28590785907859073,0.05954198473282446,0.01041666666666663,0.05951169888097663,0.2854561878952123,0.2860370537731586,0.2841628959276018,0.29059829059829057,0.05552725420275084,0.18806682577565637,
19,0.35759209344115006,0.35590200445434295,0.3541759714158106,0.3544926240500671,0.3606194690265486,0.35315154224407685,0.3272478320401643,0.3319727891156462,0.20425747592498733,0.3402340234023402,0.22049221496735305,0.362280701754386,0.2297364495275982,0.3521252796420582,0.3266331658291457,0.32816773017319967,0.35462259937472085,0.3544078361531612,0.0,0.3135710977304308,0.31087360594795543,0.3298453139217471,0.35882614495331255,0.3269406392694064,0.23489608506524895,0.35764809902740935,0.3124710245711636,0.23607688516510594,0.35609103078982596,0.3247941445562672,0.32498840982846544,0.3535173642030276,0.35425011125945705,0.3534405719392315,0.36423841059602646,0.015033407572383028,0.16802443991853355,0.3255601280292638,0.3261763362265875,0.35809608540925264,0.3299954483386436,0.348512173128945,0.219488188976378,0.35548617305976804,0.3625550660792951,0.35577351761034326,0.32632541133455206,0.3264840182648402,0.35064935064935066,0.3578104138851802,0.3534405719392315,0.3283173734610123,0.32586837294332727,0.3255601280292638,0.33484573502722326,0.3547523427041499,0.34790446146913023,
20,0.25816993464052285,0.2645161290322581,0.26648224988473956,0.26191577973160574,0.2755474452554745,0.2661439114391144,0.16935878609887423,0.1808046534173534,0.3156424581005587,0.07912200102092903,0.32189239332096475,0.2551534585432891,0.328735632183908,0.2601851851851852,0.1685448309652131,0.17147044455300442,0.26694329183955745,0.2670036764705882,0.3135710977304308,0.0,0.019220501868659867,0.17446393762183232,0.2653155228005527,0.1689520078354554,0.3472283813747228,0.2717738258093936,0.024986709197235557,0.3383356070941337,0.26774193548387093,0.1672388425698872,0.05792522380200105,0.2684717760440569,0.2684717760440569,0.2640812557710065,0.2755474452554745,0.309335810496981,0.31591013296652914,0.16903478686918172,0.167156862745098,0.2645161290322581,0.17098192476795315,0.23512747875354112,0.32517006802721093,0.2671579917088899,0.279491833030853,0.26349792339640055,0.1672388425698872,0.1702544031311155,0.2634011090573013,0.26417704011065,0.26648224988473956,0.16976516634050876,0.1667484060814125,0.16903478686918172,0.17938745746232376,0.26635944700460834,0.23287671232876717,
21,0.2577174929840973,0.26648224988473956,0.267651130595293,0.26388888888888884,0.27671232876712326,0.2673130193905817,0.16781157998037288,0.17841516771998056,0.31608391608391606,0.07333333333333336,0.3223409196470042,0.2563044475011462,0.3291896869244936,0.26215840666975454,0.16699410609037324,0.1699314397649363,0.2681125980618366,0.2689655172413793,0.31087360594795543,0.019220501868659867,0.0,0.17293600390815833,0.26728110599078336,0.16740304369170345,0.34695690804087076,0.27372262773722633,0.011260053619302934,0.3372835004557885,0.2673130193905817,0.16568338249754178,0.05082053996823721,0.2696371152962793,0.2696371152962793,0.2660508083140878,0.27749885896850757,0.3081936685288641,0.31247123791992637,0.1674852652259332,0.1656019656019656,0.26648224988473956,0.16944172380019584,0.2371280113367974,0.32485233984552475,0.26912442396313363,0.2814344076259646,0.265466297322253,0.16568338249754178,0.16871015203531148,0.2653721682847896,0.2661439114391144,0.267651130595293,0.16821971554683668,0.16519174041297935,0.1674852652259332,0.17698683568990736,0.2683264177040111,0.23571091166745395,
22,0.2723932016536518,0.2885482416591524,0.28661844484629295,0.28610230873698506,0.2975871313672922,0.28784455490284677,0.011603375527426185,0.027632950990615246,0.32506887052341593,0.19724334600760451,0.3448275862068966,0.263681592039801,0.34984241332733,0.285972850678733,0.012658227848101222,0.017341040462427793,0.2870705244122965,0.29014844804318485,0.3298453139217471,0.17446393762183232,0.17293600390815833,0.0,0.2885482416591524,0.013178703215603549,0.3643883326077493,0.29082774049217,0.1749512670565302,0.3568242640499554,0.28784455490284677,0.021533613445378186,0.189873417721519,0.2900179856115108,0.2900179856115108,0.2873926796204248,0.3013820775746767,0.3310595725329696,0.328971119133574,0.012137203166226906,0.021522309711286103,0.2885482416591524,0.017857142857142905,0.25878003696857665,0.34164810690423164,0.2888086642599278,0.2983081032947462,0.2875846501128668,0.014232999472851837,0.013698630136986356,0.28906955736224027,0.28745487364620936,0.28816621499548334,0.015263157894736867,0.01996847083552289,0.013185654008438852,0.02769070010449326,0.2888086642599278,0.2598061836640517,
23,0.17783132530120482,0.012499999999999956,0.053142565150740895,0.04419321685508737,0.07344064386317906,0.052658486707566454,0.2842915346310547,0.29078651685393253,0.3529411764705882,0.29319606087735006,0.36469014712438697,0.08960396039603957,0.36946902654867253,0.049180327868852514,0.2844202898550725,0.2875846501128668,0.05365355135411343,0.014033264033263992,0.35882614495331255,0.2653155228005527,0.26728110599078336,0.2885482416591524,0.0,0.2847442281575373,0.38933901918976543,0.03076923076923077,0.26497695852534564,0.3782837127845884,0.052658486707566454,0.28253968253968254,0.28137931034482755,0.02224521469218832,0.02122153209109734,0.05214723926380371,0.07634354595680559,0.35634743875278396,0.3584656084656085,0.28331822302810517,0.2824116047144152,0.0031397174254317317,0.2879061371841155,0.18234165067178498,0.35977212971078,0.054109239407861165,0.08570004982561041,0.013027618551328835,0.2840960579972813,0.2842915346310547,0.05615109749872382,0.005750130684788246,0.053142565150740895,0.28383884110457225,0.2844202898550725,0.28253968253968254,0.28899909828674486,0.055102040816326525,0.1869918699186992,
24,0.268450184501845,0.2847442281575373,0.28279618701770315,0.2830531576556111,0.296909986565159,0.28402903811252267,0.003713527851458842,0.01784776902887142,0.3228926761860894,0.19370229007633588,0.34198542805100185,0.25976385104450495,0.34704021690013553,0.2829246139872843,5.316321105794941E-4,0.009513742071881603,0.283250113481616,0.28635953026196925,0.3269406392694064,0.1689520078354554,0.16740304369170345,0.013178703215603549,0.2847442281575373,0.0,0.36244541484716153,0.2893674293405114,0.17033773861967694,0.35407341092211275,0.28402903811252267,0.013734812466983604,0.1888726207906296,0.2862302483069977,0.2862302483069977,0.2835753176043557,0.29843400447427293,0.3281606572341397,0.3268447261204165,0.00424628450106157,0.01372756071805703,0.2847442281575373,0.012137203166226906,0.2539461467038069,0.3388466696468485,0.2850022655188038,0.29763498438197233,0.2837715321849501,0.00424628450106157,0.005829358770535253,0.286038077969175,0.2836429542365202,0.28435374149659864,0.00846560846560851,0.012156448202959802,0.0053050397877983935,0.021008403361344574,0.28655500226346764,0.2549837737598516,
25,0.3898450946643718,0.3886518771331058,0.38501070663811565,0.38256762559038215,0.3902335456475584,0.3847472150814053,0.3612931411096548,0.367736339982654,0.24685990338164254,0.3711696158826068,0.26778042959427206,0.39563208735825284,0.27367424242424243,0.38101374570446733,0.3621668851026649,0.3649825783972126,0.3847472150814053,0.3872068230277186,0.23489608506524895,0.3472283813747228,0.34695690804087076,0.3643883326077493,0.38933901918976543,0.36244541484716153,0.0,0.390770533446232,0.34767184035476717,0.27610536218250237,0.3854389721627409,0.36045494313210846,0.3596452328159645,0.3870417732310315,0.3870417732310315,0.384318766066838,0.3936440677966102,0.2293889427740058,0.23478677527551506,0.36045494313210846,0.36173001310615993,0.38933901918976543,0.3638344226579521,0.3784602076124568,0.26834969611968207,0.38553701326486944,0.3919661733615222,0.38786843229389145,0.3611718408395278,0.3612931411096548,0.3817088879347359,0.3883909517712335,0.38501070663811565,0.3615720524017467,0.36001749781277337,0.36045494313210846,0.3662461939973902,0.3841541755888651,0.3778642455685257,
26,0.18895763921941933,0.02570694087403602,0.07530120481927716,0.06760847628657918,0.08354052710094484,0.0738693467336683,0.28891879766711526,0.2945632798573975,0.35399019170753454,0.2984478935698448,0.3634751773049646,0.08907480314960625,0.3689533861037819,0.06072874493927127,0.28904847396768407,0.29140555058191586,0.07580321285140568,0.020082389289392433,0.35764809902740935,0.2717738258093936,0.27372262773722633,0.29082774049217,0.03076923076923077,0.2893674293405114,0.390770533446232,0.0,0.2706526700136924,0.37842540234884736,0.07676869041645762,0.28719101123595503,0.28688524590163933,0.02819067145053822,0.02819067145053822,0.07239819004524883,0.09018830525272548,0.3544528134692069,0.3572994300745287,0.2879604672057502,0.2870619946091644,0.028747433264887046,0.2924865831842576,0.1873514027579648,0.3614615050021749,0.07526342197691926,0.08803165182987138,0.02521873391662377,0.28872923215087565,0.28891879766711526,0.07146451937594367,0.027235354573484027,0.07336683417085432,0.29000448229493503,0.28904847396768407,0.28872923215087565,0.2950892857142857,0.06555723651033785,0.19365530303030298,
27,0.257823446987389,0.26417704011065,0.26774193548387093,0.26237852845904674,0.27364093193238925,0.26740433379437534,0.17074363992172215,0.18128938439166264,0.31532370749883554,0.07471852610030705,0.3231339823829392,0.255611543747137,0.32996323529411764,0.2606481481481482,0.1699314397649363,0.17106549364613877,0.26740433379437534,0.2666666666666667,0.3124710245711636,0.024986709197235557,0.011260053619302934,0.1749512670565302,0.26497695852534564,0.17033773861967694,0.34767184035476717,0.2706526700136924,0.0,0.3372781065088757,0.26740433379437534,0.1686274509803921,0.049206349206349254,0.26734037666513555,0.26734037666513555,0.26534379326257496,0.2752167959835692,0.31058495821727017,0.31404958677685946,0.17042115572967675,0.1685448309652131,0.26417704011065,0.17236328125,0.23809523809523814,0.3256235827664399,0.2684162062615101,0.27681818181818185,0.26315789473684215,0.1686274509803921,0.17163814180929093,0.26306056403143785,0.26383763837638374,0.26694329183955745,0.17114914425427874,0.16813725490196074,0.17042115572967675,0.17987360233349536,0.2668202764976959,0.23584905660377353,
