Genomes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,
11,0.07697824527850827,0.08694622127457952,0.08988223984619081,0.06853582554517135,0.07035892560019019,0.10860704866938387,0.08072916666666663,0.07106721271982652,0.06536259541984735,0.06158987825256623,0.0,0.0665236051502146,0.07071428571428573,0.10764804603212663,0.060649474689589256,0.11549295774647883,0.08082484000948087,0.08079122974261199,0.08175355450236965,0.08143165986067735,0.1204992798847816,0.10459245010819906,0.08185474331677312,0.01978988516980207,0.059245102723363585,0.08094674556213022,0.10820537428023036,0.11859649122807014,0.08092759110269754,0.054034582132564846,0.09436687530091481,0.05301031422403457,0.07120669056152928,0.04529029149602504,0.08994082840236683,0.11822778714182514,0.09762532981530347,0.06589239156198157,0.08817966903073282,0.07889688249400484,0.0993743984600578,0.10100767754318618,0.12254667304930589,0.017660044150110354,0.05699233716475094,0.079564290788539,0.13028846153846152,0.08187411263606248,0.06433998100664773,0.11442307692307696,0.0944750059794307,0.05399568034557234,0.0664378524148076,0.09367513176808817,0.10368053885013229,0.09420118343195272,
12,0.06894083969465647,0.08619877531794629,0.09001910219675258,0.06926922161390148,0.009502923976608235,0.09956917185256109,0.09748134328358204,0.06204906204906202,0.00513321926179422,0.056374881065651805,0.0665236051502146,0.0,0.07005917159763309,0.0999760822769672,0.0526566595187038,0.12508702715247155,0.09848308051341892,0.07093549154963108,0.09894982497082849,0.07933094384707284,0.12713878326996197,0.09690573278963777,0.09857841994872985,0.07095553453169345,0.05171591992373692,0.09857841994872985,0.09825065899832253,0.1276891047883414,0.09766899766899761,0.04647819837086731,0.0848557692307692,0.05106179909329511,0.061799093295156315,0.044779693486590055,0.08827683615819204,0.11140456182472991,0.09407831900668573,0.06526861451460886,0.08652715730072891,0.07635409210212363,0.09489575844716036,0.09151892668902728,0.10852898897939622,0.06908831908831914,0.0494505494505495,0.09811232812864135,0.12073931829092654,0.09904451176881846,0.060978492082250035,0.11079205551567362,0.0863961813842482,0.051110580367805136,0.10322580645161294,0.08512673362027734,0.09599232061435081,0.11074842620657499,
13,0.042826034357609455,0.049951969260326634,0.05238791423001954,0.04416023166023164,0.07249114521841793,0.10418160095579454,0.09488198177144191,0.03609756097560979,0.06753554502369663,0.06103063405366893,0.07071428571428573,0.07005917159763309,0.0,0.10458452722063039,0.05778834720570747,0.12865090403337964,0.0954385964912281,0.049614643545279336,0.09635173058933588,0.07708881972707682,0.1334439440625741,0.10334928229665075,0.09642773756712586,0.07191861840548852,0.05638829407566026,0.09509345794392521,0.10377809660449544,0.12994219653179195,0.09551611396543669,0.051183927290122,0.0876771558971895,0.04596600430931286,0.0678409902404189,0.03586904188733753,0.05208833413346137,0.08666017526777026,0.05842259006815964,0.03614169459071326,0.0517489218974605,0.04133236080719671,0.09587727708533078,0.09523809523809523,0.0902929072863713,0.07188612099644132,0.055992375506314085,0.09418088338396824,0.11084279159623278,0.09645025688930409,0.032165146423427715,0.08240155566358776,0.061925495887760085,0.045073123951090865,0.11546685673556667,0.060591371788657256,0.1015325670498084,0.10861948142957256,
14,0.09731948804636559,0.10720268006700162,0.07160555004955405,0.08606060606060606,0.10326735034581447,0.013885317562355337,0.12068149550402274,0.10396518375241781,0.09928229665071775,0.08589990375360923,0.10764804603212663,0.0999760822769672,0.10458452722063039,0.0,0.08357418111753367,0.14683007306151308,0.11591448931116388,0.10475732820759254,0.11549429657794674,0.0395989974937343,0.07169811320754715,0.013896037056098764,0.12177819815559232,0.1099738157581528,0.08355405730797016,0.12088951975396267,0.013892462052997212,0.1485311398354877,0.12130527311421135,0.0849215922798553,0.031242062484124977,0.07130730050933787,0.07240370550950759,0.08180501930501927,0.10839913854989236,0.031394750386001036,0.05558337506259392,0.08319347878206662,0.11156138259833137,0.0788442703232125,0.02804691483936772,0.03896761133603244,0.05594936708860765,0.1064338674958144,0.08087880251086432,0.12130527311421135,0.03990731204943354,0.12136266855926192,0.09264565425023874,0.042070372259051525,0.0806888068880689,0.07278020378457062,0.06320541760722342,0.07842170160295936,0.013384813384813343,0.1332544378698225,
15,0.026770503772207355,0.07588652482269509,0.07819621012233147,0.057388809182209455,0.05468378506894911,0.08592057761732852,0.07967097532314926,0.046235778261922045,0.05102527420123981,0.014074253821887872,0.060649474689589256,0.0526566595187038,0.05778834720570747,0.08357418111753367,0.0,0.10757717492984098,0.07976470588235296,0.03605129445923061,0.08068689720065869,0.062334536702767784,0.11373954599761049,0.08182476466328747,0.08033826638477803,0.05961995249406171,0.00827049379712963,0.07988721804511278,0.08226779252110972,0.109375,0.07941729323308266,0.02824722356349585,0.07618129218900671,0.04094827586206895,0.020437956204379604,0.03555128513091521,0.07933884297520666,0.09731948804636559,0.0767380322347847,0.0544121126094157,0.07714083510261849,0.05609051516610497,0.08673714560307544,0.08473355736917909,0.07778317938745749,0.06047619047619046,0.009250243427458615,0.07986845196147518,0.11036144578313256,0.0803571428571429,0.05053380782918149,0.10177628420547291,0.04788526981040353,0.04145698538221898,0.1014804202483286,0.04889321333009,0.08136166103331721,0.09169997648718553,
16,0.12538011695906437,0.13945420906567996,0.14436372158425126,0.12470808033629144,0.12777777777777777,0.14514987019117298,0.10843091334894617,0.12834350070389489,0.12354853692522061,0.11069593647828113,0.11549295774647883,0.12508702715247155,0.12865090403337964,0.14683007306151308,0.10757717492984098,0.0,0.1112151720908452,0.12459093034128099,0.11079878191613957,0.12732407625323605,0.1428571428571429,0.14393760340345074,0.10996724379971923,0.11815427639244935,0.10887850467289717,0.11085126286248825,0.14609393438753837,0.005724240915878531,0.11082534486789808,0.11378504672897194,0.14403389032713576,0.11007244683337225,0.11927034611786713,0.10323791647114033,0.1401804302567662,0.15652379824769125,0.13918982571832317,0.12326869806094187,0.14312053468541142,0.12211764705882355,0.149776628262403,0.14819163926726164,0.16097905389503409,0.11781206171107994,0.10767790262172283,0.1068416119962512,0.1691871455576559,0.11087719298245613,0.11880500231588698,0.16572769953051647,0.14078238463340365,0.11061739943872784,0.15476749647721932,0.1396385824923727,0.14525271610769952,0.1195499296765119,
17,0.09408158453195004,0.10420560747663554,0.10913825757575757,0.08805476864966955,0.10258199581297978,0.11507370423204943,0.012201073694485087,0.09877126654064272,0.09736166238617794,0.08204043253408555,0.08082484000948087,0.09848308051341892,0.0954385964912281,0.11591448931116388,0.07976470588235296,0.1112151720908452,0.0,0.10136086344439232,0.003926380368098115,0.08995716325559255,0.0835362883584998,0.11425850987860031,0.013411363082175054,0.08466603951081841,0.07974594213126318,0.012442059038789921,0.11467999048298838,0.11432571161922533,0.011954135154915835,0.0810747112891822,0.1144821047641621,0.07368918280585735,0.0874793680735676,0.06755155250059253,0.1075845974329055,0.12866333095067906,0.10733792448349566,0.08613445378151263,0.10847299813780265,0.09060721062618593,0.11627906976744184,0.1227283455274959,0.13684708106830534,0.08150248051027642,0.07848220598633038,0.011469009272816022,0.1410225921521998,0.013414634146341475,0.08821470245040841,0.13154776013273284,0.11223767979250177,0.0746691871455577,0.12357954545454541,0.11147850732168163,0.1138095238095238,0.028508771929824595,
18,0.01897486446525387,0.06474820143884896,0.07021379980563658,0.05716353111432704,0.07475083056478404,0.10571840461316673,0.09946047384471035,0.03968642822146007,0.07023809523809521,0.03985507246376807,0.08079122974261199,0.07093549154963108,0.049614643545279336,0.10475732820759254,0.03605129445923061,0.12459093034128099,0.10136086344439232,0.0,0.10183012670107927,0.08493282149712089,0.1337944192702123,0.10214406167188628,0.10145267104029987,0.08510638297872342,0.03509196515004842,0.10145267104029987,0.10440221313447196,0.12764966224085716,0.10098406747891286,0.053833213169911076,0.10014409221902021,0.06164874551971322,0.046731234866828064,0.058654536748862784,0.06780067081935792,0.08812729498164018,0.06824274920789664,0.07619721632460486,0.06604450825556352,0.049220272904483386,0.10695443645083935,0.10584291187739459,0.06683107274969169,0.08420303605313095,0.0322737199708808,0.09920262664165103,0.11013858497447115,0.10192127460168698,0.07330338141404591,0.09177215189873422,0.040364262859955646,0.06402293358815103,0.12378005236848366,0.03944773175542404,0.10442733397497594,0.11368963900609474,
19,0.09410377358490563,0.10555815039701077,0.10916410134975141,0.08852691218130315,0.10260586319218246,0.11375535459305097,0.014142891977566463,0.10014170996693439,0.09827264239028943,0.0829612220916569,0.08175355450236965,0.09894982497082849,0.09635173058933588,0.11549429657794674,0.08068689720065869,0.11079878191613957,0.003926380368098115,0.10183012670107927,0.0,0.0908874613371401,0.08402338041889912,0.11383662776851633,0.014383227693807954,0.08423529411764707,0.08021641966596094,0.012445095168374776,0.11425850987860031,0.11347186551482602,0.012442059038789921,0.0819981149858624,0.1131672597864769,0.074616292798111,0.08750000000000002,0.06848341232227484,0.1084927671488567,0.12824791418355186,0.10781287105200665,0.0861545645575531,0.10849825378346911,0.09017560512577127,0.11630666983147397,0.12275731822474034,0.13643887443840153,0.08197495865816207,0.07940622054665414,0.011471808640468595,0.14017134697762967,0.012933138116154264,0.08778893299089419,0.1306925996204934,0.11270926668238623,0.07468683526353104,0.12271973466003316,0.11150484290101581,0.1133873272987137,0.028515720204728257,
20,0.07508450024142921,0.08149568552253117,0.04152163102933859,0.057149805447470836,0.08267810340719561,0.04305381727158952,0.09392789373814037,0.08030962747943882,0.07955088389871001,0.06467900937725413,0.08143165986067735,0.07933094384707284,0.07708881972707682,0.0395989974937343,0.062334536702767784,0.12732407625323605,0.08995716325559255,0.08493282149712089,0.0908874613371401,0.0,0.09314327844679282,0.03422244589833923,0.09549763033175351,0.08577555396711933,0.05998554565165015,0.09549763033175351,0.04013042387760224,0.12951665884561236,0.09457217350082958,0.06271104679208872,0.05383279583229972,0.04566431867864951,0.0692567567567568,0.05254237288135588,0.08223447614480939,0.04937027707808561,0.027603513174404015,0.05459355459355464,0.08641680592026735,0.0491400491400491,0.05128205128205132,0.062252964426877444,0.07836835599505565,0.08119760479041915,0.05818445195557698,0.09502369668246446,0.06890503633174638,0.09461702632202984,0.06650717703349285,0.06545545047287205,0.058519793459552494,0.04475796643152519,0.0833742030407062,0.05715693520571574,0.03422244589833923,0.10652431791221828,
21,0.1274556780067082,0.14754485363550518,0.115234375,0.12989493791786055,0.12988859919412188,0.07027707808564232,0.08016569200779722,0.13318934485241185,0.12601046124583926,0.11466794075489728,0.1204992798847816,0.12713878326996197,0.1334439440625741,0.07169811320754715,0.11373954599761049,0.1428571428571429,0.0835362883584998,0.1337944192702123,0.08402338041889912,0.09314327844679282,0.0,0.0698436712052446,0.08225845704550983,0.12452380952380948,0.11371237458193983,0.08132456781105435,0.0703125,0.14546748932130993,0.0813047711781889,0.11467560450083791,0.06688458637163697,0.11583472653451155,0.10210500846842485,0.10705712914066245,0.1482880755608028,0.08650693568726353,0.11200980392156867,0.12570888468809072,0.14820923656927432,0.13222942164626827,0.07309721175584027,0.07391631170132795,0.09027081243731194,0.12105263157894741,0.11204213550395026,0.08363724775103332,0.0991943605236657,0.08227848101265822,0.1260345235280208,0.09122807017543855,0.10967269174401562,0.11504424778761058,0.07659467604218984,0.1074926542605289,0.06838253848094877,0.09588707714772449,
22,0.09559535333978708,0.10596979141692642,0.07025819265143995,0.08477046393004617,0.101123595505618,0.01747622719095343,0.11859582542694502,0.1027131782945736,0.0962092130518234,0.08323281061519905,0.10459245010819906,0.09690573278963777,0.10334928229665075,0.013896037056098764,0.08182476466328747,0.14393760340345074,0.11425850987860031,0.10214406167188628,0.11383662776851633,0.03422244589833923,0.0698436712052446,0.0,0.12014218009478672,0.10830152671755722,0.08226779252110972,0.11925082977714552,0.012374323279195631,0.1456516615602168,0.11966824644549767,0.08548659744023179,0.028775146422205244,0.07139388052452644,0.07013685239491696,0.08004836759371226,0.10716854471349802,0.025839793281653756,0.05565304587615949,0.08191208263271677,0.10943847072879331,0.07799852832965415,0.026066956299514388,0.03752535496957399,0.05256475368207214,0.1047459252157239,0.07958393807450415,0.11877667140825032,0.04399279650115773,0.11838671411625146,0.09138755980861246,0.04112388250319288,0.07936899186591073,0.07193195625759419,0.059386009058882694,0.07709414381022983,0.009811515620965605,0.13075462743236832,
23,0.09418412997409942,0.11046511627906974,0.11367924528301887,0.09400705052878966,0.10178944922147337,0.11961155850307914,0.005135730007336803,0.09931587638594008,0.09790209790209792,0.08125880695162047,0.08185474331677312,0.09857841994872985,0.09642773756712586,0.12177819815559232,0.08033826638477803,0.10996724379971923,0.013411363082175054,0.10145267104029987,0.014383227693807954,0.09549763033175351,0.08225845704550983,0.12014218009478672,0.0,0.08433168898285182,0.07986845196147518,0.006353861192570864,0.120558976788252,0.11263992537313428,0.005377658274260622,0.0816470588235294,0.11500236630383343,0.07970844110039976,0.08759124087591241,0.06906338694418168,0.11382113821138207,0.1336022781205506,0.1127926223693545,0.09202881710434585,0.11337815905402271,0.096126594237128,0.12213560122844314,0.12367491166077738,0.13600944510035418,0.08297972654408303,0.07951070336391441,0.011211308798440123,0.1450236966824645,0.0087890625,0.08787878787878789,0.1373289287399717,0.11142520612485274,0.08068689720065869,0.12452741020793956,0.11111111111111116,0.11835863377609113,0.021006350757205694,
24,0.07860365708857753,0.09028920761815185,0.09234073013600574,0.07388928486576385,0.0724740321057602,0.11182488698548654,0.08411654135338342,0.07412721186035387,0.07026259758694109,0.06009501187648458,0.01978988516980207,0.07095553453169345,0.07191861840548852,0.1099738157581528,0.05961995249406171,0.11815427639244935,0.08466603951081841,0.08510638297872342,0.08423529411764707,0.08577555396711933,0.12452380952380948,0.10830152671755722,0.08433168898285182,0.0,0.05914489311163895,0.08388157894736847,0.11007862759113651,0.11816701558501974,0.08431188351338659,0.05582061068702293,0.09588713534194171,0.056653177814805944,0.07103825136612019,0.04947418738049714,0.09281015037593987,0.12317975650513246,0.1009283503927636,0.06848670275358903,0.0874676698800847,0.0818852654129969,0.1035799522673031,0.10157367668097284,0.12387066096053256,0.009549461312438834,0.059215219976218814,0.08205972254878913,0.13423938960419646,0.08480150340615455,0.06558150507195093,0.11850262279446833,0.09553231939163498,0.05578069129916563,0.06062087509166458,0.09609895337773544,0.10785015509424956,0.09793330201972761,
25,0.025803310613437214,0.07586858898605531,0.07679385649148063,0.05598086124401913,0.0542082738944365,0.08589990375360923,0.07874941231781851,0.04575163398692805,0.05008347245409017,0.013588934724581447,0.059245102723363585,0.05171591992373692,0.05638829407566026,0.08355405730797016,0.00827049379712963,0.10887850467289717,0.07974594213126318,0.03509196515004842,0.08021641966596094,0.05998554565165015,0.11371237458193983,0.08226779252110972,0.07986845196147518,0.05914489311163895,0.0,0.07941729323308266,0.08271039305522065,0.11199068684516877,0.07984969469234382,0.029191797346200254,0.07708985786557454,0.04046934865900387,0.01898734177215189,0.034598750600672745,0.07932011331444755,0.09683651291958462,0.0753309265944645,0.05301775147928989,0.07712264150943393,0.05560905151661044,0.08625660740028829,0.08425348055688908,0.0763618677042801,0.05907575035731305,0.0073081607795371095,0.07894736842105265,0.11033485907010354,0.08033826638477803,0.05190803507940267,0.10084033613445376,0.04787363304981773,0.0405081495685522,0.10009555661729574,0.04650596542488439,0.0813420226888728,0.09167842031029616,
26,0.09373528026377764,0.1095858538855281,0.11323425336164195,0.0931107453562191,0.10178944922147337,0.1182744726238445,0.007085267529929107,0.09886739027843328,0.09745861506178599,0.08125880695162047,0.08094674556213022,0.09857841994872985,0.09509345794392521,0.12088951975396267,0.07988721804511278,0.11085126286248825,0.012442059038789921,0.10145267104029987,0.012445095168374776,0.09549763033175351,0.08132456781105435,0.11925082977714552,0.006353861192570864,0.08388157894736847,0.07941729323308266,0.0,0.11966824644549767,0.11351981351981355,0.006352308819936425,0.08029197080291972,0.1136632725550556,0.07880498706186778,0.08804143126177022,0.06860657676839366,0.11206696117182047,0.13315926892950392,0.1127926223693545,0.09025354733658986,0.11294063079777361,0.09477664854644297,0.12035942303144953,0.12279047843506952,0.13644948064211515,0.08207547169811324,0.07905882352941174,0.01218026796589522,0.14414414414414412,0.0063554143241261185,0.08698694029850751,0.13556920170051956,0.11142520612485274,0.07842675459255766,0.12230896616986042,0.1115566037735849,0.11791221826809017,0.02197265625,
27,0.09603289791969039,0.10775862068965514,0.07215472353087027,0.08707252000970167,0.10245999522331029,0.017980991523246836,0.11945958757999531,0.10406582768635042,0.0975551294343241,0.08506024096385545,0.10820537428023036,0.09825065899832253,0.10377809660449544,0.013892462052997212,0.08226779252110972,0.14609393438753837,0.11467999048298838,0.10440221313447196,0.11425850987860031,0.04013042387760224,0.0703125,0.012374323279195631,0.120558976788252,0.11007862759113651,0.08271039305522065,0.11966824644549767,0.0,0.14823529411764702,0.12008526764566552,0.08731307284129286,0.03077314343845372,0.07418181818181813,0.07106227106227103,0.08234725911615548,0.10895593869731801,0.02990461459138949,0.05515166708448238,0.0851114840565812,0.10986386434201101,0.07845060063741116,0.030086690464048993,0.04148747786491269,0.05205688166582023,0.10608237547892718,0.0804931109499637,0.12008526764566552,0.04196704428424303,0.12014218009478672,0.09364548494983282,0.0426129114570043,0.07934943321833421,0.07472100921882585,0.061321940185976365,0.07755001234872805,0.012886597938144284,0.1320531057373162,
