x,y,Category,Metric
111,5.23,Accessory,Average
111,-0.80,Unique,Average
112,-0.41,Core,Average
112,4.69,Accessory,Average
112,0.14,Unique,Average
113,-0.45,Core,Average
113,5.37,Accessory,Average
113,0.07,Unique,Average
114,-0.36,Core,Average
114,4.51,Accessory,Average
114,0.35,Unique,Average
115,-0.49,Core,Average
115,4.90,Accessory,Average
115,0.04,Unique,Average
116,-0.40,Core,Average
116,4.80,Accessory,Average
116,-0.20,Unique,Average
117,-0.43,Core,Average
117,5.08,Accessory,Average
117,-0.26,Unique,Average
118,-0.46,Core,Average
118,4.62,Accessory,Average
118,0.06,Unique,Average
119,-0.32,Core,Average
119,4.58,Accessory,Average
119,0.51,Unique,Average
120,-0.48,Core,Average
120,4.33,Accessory,Average
120,0.45,Unique,Average
121,-0.43,Core,Average
121,4.67,Accessory,Average
121,-0.14,Unique,Average
122,-0.45,Core,Average
122,4.45,Accessory,Average
122,-0.11,Unique,Average
123,-0.44,Core,Average
123,4.37,Accessory,Average
123,0.33,Unique,Average
124,-0.37,Core,Average
124,4.59,Accessory,Average
124,-0.13,Unique,Average
125,-0.47,Core,Average
125,4.79,Accessory,Average
125,-0.48,Unique,Average
126,-0.36,Core,Average
126,4.37,Accessory,Average
126,-0.28,Unique,Average
127,-0.47,Core,Average
127,4.71,Accessory,Average
127,0.02,Unique,Average
128,-0.33,Core,Average
128,3.95,Accessory,Average
128,0.20,Unique,Average
129,-0.33,Core,Average
129,3.82,Accessory,Average
129,0.28,Unique,Average
130,-0.40,Core,Average
130,4.71,Accessory,Average
130,-0.73,Unique,Average
131,-0.40,Core,Average
131,4.20,Accessory,Average
131,-0.29,Unique,Average
132,-0.35,Core,Average
132,4.83,Accessory,Average
132,-0.10,Unique,Average
133,-0.44,Core,Average
133,4.19,Accessory,Average
133,-0.19,Unique,Average
134,-0.53,Core,Average
134,4.70,Accessory,Average
134,-0.11,Unique,Average
135,-0.38,Core,Average
135,4.29,Accessory,Average
135,0.01,Unique,Average
136,-0.33,Core,Average
136,3.91,Accessory,Average
136,0.17,Unique,Average
137,-0.36,Core,Average
137,4.22,Accessory,Average
137,-0.12,Unique,Average
138,-0.38,Core,Average
138,4.50,Accessory,Average
138,-0.48,Unique,Average
139,-0.43,Core,Average
139,4.29,Accessory,Average
139,-0.14,Unique,Average
140,-0.47,Core,Average
140,3.94,Accessory,Average
140,-0.29,Unique,Average
141,-0.35,Core,Average
141,4.26,Accessory,Average
141,-0.81,Unique,Average
142,-0.38,Core,Average
142,4.04,Accessory,Average
142,-0.60,Unique,Average
143,-0.44,Core,Average
143,3.72,Accessory,Average
143,0.43,Unique,Average
144,-0.34,Core,Average
144,4.08,Accessory,Average
144,-0.37,Unique,Average
145,-0.41,Core,Average
145,4.20,Accessory,Average
145,-0.47,Unique,Average
146,-0.45,Core,Average
146,4.04,Accessory,Average
146,-0.20,Unique,Average
147,-0.28,Core,Average
147,4.01,Accessory,Average
147,-0.37,Unique,Average
148,-0.36,Core,Average
148,3.90,Accessory,Average
148,-0.27,Unique,Average
149,-0.34,Core,Average
149,3.66,Accessory,Average
149,-0.04,Unique,Average
150,-0.42,Core,Average
150,3.98,Accessory,Average
150,0.03,Unique,Average
151,-0.45,Core,Average
151,3.90,Accessory,Average
151,0.03,Unique,Average
152,-0.42,Core,Average
152,3.70,Accessory,Average
152,0.37,Unique,Average
153,-0.32,Core,Average
153,3.75,Accessory,Average
153,-0.11,Unique,Average
154,-0.36,Core,Average
154,4.07,Accessory,Average
154,-0.18,Unique,Average
155,-0.46,Core,Average
155,3.96,Accessory,Average
155,0.10,Unique,Average
156,-0.32,Core,Average
156,4.20,Accessory,Average
156,-0.45,Unique,Average
157,-0.39,Core,Average
157,3.74,Accessory,Average
157,-0.19,Unique,Average
158,-0.36,Core,Average
158,3.86,Accessory,Average
158,-0.40,Unique,Average
159,-0.32,Core,Average
159,3.77,Accessory,Average
159,-0.36,Unique,Average
160,-0.32,Core,Average
160,3.99,Accessory,Average
160,-0.64,Unique,Average
161,-0.27,Core,Average
161,3.26,Accessory,Average
161,0.16,Unique,Average
162,-0.30,Core,Average
162,3.72,Accessory,Average
162,-0.58,Unique,Average
163,-0.39,Core,Average
163,3.74,Accessory,Average
163,-0.31,Unique,Average
164,-0.27,Core,Average
164,3.21,Accessory,Average
164,-0.08,Unique,Average
165,-0.29,Core,Average
165,3.42,Accessory,Average
165,0.02,Unique,Average
166,-0.43,Core,Average
166,3.75,Accessory,Average
166,-0.26,Unique,Average
167,-0.30,Core,Average
167,3.74,Accessory,Average
167,-0.43,Unique,Average
168,-0.22,Core,Average
168,3.07,Accessory,Average
168,-0.18,Unique,Average
169,-0.38,Core,Average
169,2.93,Accessory,Average
169,-0.19,Unique,Average
170,-0.30,Core,Average
170,3.58,Accessory,Average
170,-0.70,Unique,Average
171,-0.26,Core,Average
171,3.45,Accessory,Average
171,-0.10,Unique,Average
172,-0.33,Core,Average
172,3.82,Accessory,Average
172,-0.15,Unique,Average
173,-0.36,Core,Average
173,4.01,Accessory,Average
173,-0.90,Unique,Average
174,-0.33,Core,Average
174,3.25,Accessory,Average
174,-0.14,Unique,Average
175,-0.36,Core,Average
175,3.65,Accessory,Average
175,-0.51,Unique,Average
176,-0.38,Core,Average
176,3.49,Accessory,Average
176,-0.43,Unique,Average
177,-0.35,Core,Average
177,3.76,Accessory,Average
177,-0.62,Unique,Average
178,-0.35,Core,Average
178,3.53,Accessory,Average
178,-0.34,Unique,Average
179,-0.29,Core,Average
179,3.32,Accessory,Average
179,-0.53,Unique,Average
180,-0.27,Core,Average
180,3.41,Accessory,Average
180,-0.30,Unique,Average
181,-0.32,Core,Average
181,3.76,Accessory,Average
181,-0.83,Unique,Average
182,-0.26,Core,Average
182,3.23,Accessory,Average
182,0.06,Unique,Average
183,-0.35,Core,Average
183,3.49,Accessory,Average
183,-0.55,Unique,Average
184,-0.28,Core,Average
184,3.46,Accessory,Average
184,-0.41,Unique,Average
185,-0.37,Core,Average
185,3.59,Accessory,Average
185,-0.40,Unique,Average
186,-0.38,Core,Average
186,3.74,Accessory,Average
186,-0.41,Unique,Average
187,-0.23,Core,Average
187,3.29,Accessory,Average
187,-0.22,Unique,Average
188,-0.32,Core,Average
188,3.39,Accessory,Average
188,-0.12,Unique,Average
189,-0.39,Core,Average
189,3.49,Accessory,Average
189,-0.57,Unique,Average
190,-0.25,Core,Average
190,3.47,Accessory,Average
190,-0.55,Unique,Average
191,-0.27,Core,Average
191,3.41,Accessory,Average
191,-0.58,Unique,Average
192,-0.29,Core,Average
192,3.71,Accessory,Average
192,-0.54,Unique,Average
193,-0.36,Core,Average
193,3.42,Accessory,Average
193,-0.55,Unique,Average
194,-0.30,Core,Average
194,2.94,Accessory,Average
194,-0.31,Unique,Average
195,-0.34,Core,Average
195,3.37,Accessory,Average
195,-0.77,Unique,Average
196,-0.32,Core,Average
196,3.46,Accessory,Average
196,-0.89,Unique,Average
197,-0.39,Core,Average
197,3.22,Accessory,Average
197,-0.47,Unique,Average
198,-0.25,Core,Average
198,3.50,Accessory,Average
198,-0.79,Unique,Average
199,-0.40,Core,Average
199,3.32,Accessory,Average
199,-0.96,Unique,Average
200,-0.41,Core,Average
200,3.37,Accessory,Average
200,-0.18,Unique,Average
201,-0.33,Core,Average
201,3.31,Accessory,Average
201,-0.56,Unique,Average
202,-0.35,Core,Average
202,3.44,Accessory,Average
202,-0.56,Unique,Average
203,-0.25,Core,Average
203,3.44,Accessory,Average
203,-0.72,Unique,Average
204,-0.34,Core,Average
204,3.00,Accessory,Average
204,-0.42,Unique,Average
205,-0.26,Core,Average
205,3.39,Accessory,Average
205,-0.75,Unique,Average
206,-0.36,Core,Average
206,2.87,Accessory,Average
206,-0.34,Unique,Average
207,-0.28,Core,Average
207,2.95,Accessory,Average
207,-0.61,Unique,Average
208,-0.30,Core,Average
208,3.25,Accessory,Average
208,-0.76,Unique,Average
209,-0.25,Core,Average
209,2.89,Accessory,Average
209,-0.54,Unique,Average
210,-0.38,Core,Average
210,3.20,Accessory,Average
210,-0.42,Unique,Average
211,-0.37,Core,Average
211,3.08,Accessory,Average
211,-0.20,Unique,Average
212,-0.36,Core,Average
212,3.21,Accessory,Average
212,-0.33,Unique,Average
213,-0.36,Core,Average
213,3.00,Accessory,Average
213,-0.40,Unique,Average
214,-0.28,Core,Average
214,2.80,Accessory,Average
214,-0.72,Unique,Average
215,-0.31,Core,Average
215,3.13,Accessory,Average
215,-0.59,Unique,Average
216,-0.27,Core,Average
216,2.91,Accessory,Average
216,-0.45,Unique,Average
217,-0.35,Core,Average
217,3.07,Accessory,Average
217,-0.80,Unique,Average
218,-0.41,Core,Average
218,3.14,Accessory,Average
218,-0.29,Unique,Average
219,-0.31,Core,Average
219,3.09,Accessory,Average
219,-0.46,Unique,Average
220,-0.30,Core,Average
220,2.61,Accessory,Average
220,-0.14,Unique,Average
221,-0.33,Core,Average
221,2.69,Accessory,Average
221,-0.50,Unique,Average
222,-0.29,Core,Average
222,2.92,Accessory,Average
222,-0.51,Unique,Average
223,-0.31,Core,Average
223,2.64,Accessory,Average
223,-0.35,Unique,Average
224,-0.29,Core,Average
224,2.55,Accessory,Average
224,-0.09,Unique,Average
225,-0.25,Core,Average
225,3.08,Accessory,Average
225,-0.59,Unique,Average
226,-0.19,Core,Average
226,2.77,Accessory,Average
226,-0.35,Unique,Average
227,-0.33,Core,Average
227,2.91,Accessory,Average
227,-0.42,Unique,Average
228,-0.32,Core,Average
228,2.73,Accessory,Average
228,-0.47,Unique,Average
229,-0.30,Core,Average
229,2.76,Accessory,Average
229,-0.69,Unique,Average
230,-0.28,Core,Average
230,3.13,Accessory,Average
230,-0.70,Unique,Average
231,-0.37,Core,Average
231,3.04,Accessory,Average
231,-0.53,Unique,Average
232,-0.32,Core,Average
232,2.79,Accessory,Average
232,-0.30,Unique,Average
233,-0.30,Core,Average
233,2.44,Accessory,Average
233,-0.42,Unique,Average
234,-0.33,Core,Average
234,2.71,Accessory,Average
234,-0.59,Unique,Average
235,-0.31,Core,Average
235,3.20,Accessory,Average
235,-0.79,Unique,Average
236,-0.29,Core,Average
236,2.52,Accessory,Average
236,-0.23,Unique,Average
237,-0.36,Core,Average
237,3.00,Accessory,Average
237,-0.81,Unique,Average
238,-0.25,Core,Average
238,2.78,Accessory,Average
238,-0.46,Unique,Average
239,-0.21,Core,Average
239,2.77,Accessory,Average
239,-0.27,Unique,Average
240,-0.34,Core,Average
240,2.94,Accessory,Average
240,-0.80,Unique,Average
241,-0.33,Core,Average
241,2.99,Accessory,Average
241,-0.83,Unique,Average
242,-0.25,Core,Average
242,2.66,Accessory,Average
242,-0.17,Unique,Average
243,-0.27,Core,Average
243,2.91,Accessory,Average
243,-0.45,Unique,Average
244,-0.17,Core,Average
244,2.40,Accessory,Average
244,-0.69,Unique,Average
245,-0.28,Core,Average
245,3.05,Accessory,Average
245,-0.86,Unique,Average
246,-0.28,Core,Average
246,2.64,Accessory,Average
246,-0.51,Unique,Average
247,-0.32,Core,Average
247,2.71,Accessory,Average
247,-0.37,Unique,Average
