Homology group id,Class,Genome 1,Genome 2,Genome 3,Genome 4,Genome 5,Genome 6,Genome 7,Genome 8,Genome 9
2037881,unique,0,0,0,1,0,0,0,0,0
2037882,unique,0,0,0,1,0,0,0,0,0
2037883,unique,0,0,0,1,0,0,0,0,0
2037884,unique,0,0,0,1,0,0,0,0,0
2037885,unique,0,0,0,1,0,0,0,0,0
2037886,unique,0,0,0,1,0,0,0,0,0
2037887,unique,0,0,0,1,0,0,0,0,0
2037888,unique,0,0,0,1,0,0,0,0,0
2037889,unique,0,0,0,1,0,0,0,0,0
2037890,unique,0,0,0,1,0,0,0,0,0
2037891,unique,0,0,0,1,0,0,0,0,0
2037892,unique,0,0,0,1,0,0,0,0,0
2037893,unique,0,0,0,1,0,0,0,0,0
2037894,unique,0,0,0,1,0,0,0,0,0
2037895,unique,0,0,0,1,0,0,0,0,0
2037896,unique,0,0,0,1,0,0,0,0,0
2037897,unique,0,0,0,1,0,0,0,0,0
2037898,unique,0,0,0,1,0,0,0,0,0
2037899,unique,0,0,0,1,0,0,0,0,0
2037900,unique,0,0,0,1,0,0,0,0,0
2037901,unique,0,0,0,1,0,0,0,0,0
2037902,unique,0,0,0,1,0,0,0,0,0
2037903,unique,0,0,0,1,0,0,0,0,0
2037904,unique,0,0,0,1,0,0,0,0,0
2037905,unique,0,0,0,1,0,0,0,0,0
2037906,unique,0,0,0,1,0,0,0,0,0
2037907,unique,0,0,0,1,0,0,0,0,0
2037908,unique,0,0,0,1,0,0,0,0,0
2037909,unique,0,0,0,1,0,0,0,0,0
2037910,unique,0,0,0,1,0,0,0,0,0
2037911,unique,0,0,0,1,0,0,0,0,0
2037912,unique,0,0,0,1,0,0,0,0,0
2037913,unique,0,0,0,1,0,0,0,0,0
2037914,unique,0,0,0,1,0,0,0,0,0
2037915,unique,0,0,0,1,0,0,0,0,0
2037916,unique,0,0,0,1,0,0,0,0,0
2037917,unique,0,0,0,1,0,0,0,0,0
2037918,unique,0,0,0,1,0,0,0,0,0
2037919,unique,0,0,0,1,0,0,0,0,0
2037920,unique,0,0,0,1,0,0,0,0,0
2037921,unique,0,0,0,1,0,0,0,0,0
2037922,unique,0,0,0,1,0,0,0,0,0
2037923,unique,0,0,0,1,0,0,0,0,0
2037924,unique,0,0,0,1,0,0,0,0,0
2037925,unique,0,0,0,1,0,0,0,0,0
2037926,unique,0,0,0,1,0,0,0,0,0
2037927,unique,0,0,0,1,0,0,0,0,0
2037928,unique,0,0,0,1,0,0,0,0,0
2037929,unique,0,0,0,1,0,0,0,0,0
2037930,unique,0,0,0,1,0,0,0,0,0
2037931,unique,0,0,0,1,0,0,0,0,0
2037932,unique,0,0,0,1,0,0,0,0,0
2037933,unique,0,0,0,1,0,0,0,0,0
2037934,unique,0,0,0,1,0,0,0,0,0
2037935,unique,0,0,0,1,0,0,0,0,0
2037936,unique,0,0,0,1,0,0,0,0,0
2037937,unique,0,0,0,1,0,0,0,0,0
2037938,unique,0,0,0,1,0,0,0,0,0
2037939,unique,0,0,0,1,0,0,0,0,0
2037940,unique,0,0,0,1,0,0,0,0,0
2037941,unique,0,0,0,1,0,0,0,0,0
2037942,unique,0,0,0,1,0,0,0,0,0
2037943,unique,0,0,0,1,0,0,0,0,0
2037944,unique,0,0,0,1,0,0,0,0,0
2037945,unique,0,0,0,1,0,0,0,0,0
2037946,unique,0,0,0,1,0,0,0,0,0
2037947,unique,0,0,0,1,0,0,0,0,0
2037948,unique,0,0,0,1,0,0,0,0,0
2037949,unique,0,0,0,1,0,0,0,0,0
2037950,unique,0,0,0,1,0,0,0,0,0
2037951,unique,0,0,0,1,0,0,0,0,0
2037952,unique,0,0,0,1,0,0,0,0,0
2037953,unique,0,0,0,1,0,0,0,0,0
2037954,unique,0,0,0,1,0,0,0,0,0
2037955,unique,0,0,0,1,0,0,0,0,0
2037956,unique,0,0,0,1,0,0,0,0,0
2037957,unique,0,0,0,1,0,0,0,0,0
2037958,unique,0,0,0,1,0,0,0,0,0
2037959,unique,0,0,0,1,0,0,0,0,0
2037960,unique,0,0,0,1,0,0,0,0,0
2037961,unique,0,0,0,1,0,0,0,0,0
2037962,unique,0,0,0,1,0,0,0,0,0
2037963,unique,0,0,0,1,0,0,0,0,0
2037964,unique,0,0,0,1,0,0,0,0,0
2037965,unique,0,0,0,1,0,0,0,0,0
2037966,unique,0,0,0,1,0,0,0,0,0
2037967,unique,0,0,0,1,0,0,0,0,0
2037968,unique,0,0,0,1,0,0,0,0,0
2037969,unique,0,0,0,1,0,0,0,0,0
2037970,unique,0,0,0,1,0,0,0,0,0
2037971,unique,0,0,0,1,0,0,0,0,0
2037972,unique,0,0,0,1,0,0,0,0,0
2037973,unique,0,0,0,1,0,0,0,0,0
2037974,unique,0,0,0,1,0,0,0,0,0
2037975,unique,0,0,0,1,0,0,0,0,0
2037976,unique,0,0,0,1,0,0,0,0,0
2037977,unique,0,0,0,1,0,0,0,0,0
2037978,unique,0,0,0,1,0,0,0,0,0
2037979,unique,0,0,0,1,0,0,0,0,0
2037980,unique,0,0,0,1,0,0,0,0,0
2037981,unique,0,0,0,1,0,0,0,0,0
2037982,unique,0,0,0,1,0,0,0,0,0
2037983,unique,0,0,0,1,0,0,0,0,0
2037984,unique,0,0,0,1,0,0,0,0,0
2037985,unique,0,0,0,1,0,0,0,0,0
2037986,unique,0,0,0,1,0,0,0,0,0
2037987,unique,0,0,0,1,0,0,0,0,0
2037988,unique,0,0,0,1,0,0,0,0,0
2037989,unique,0,0,0,1,0,0,0,0,0
2037990,unique,0,0,0,1,0,0,0,0,0
2037991,unique,0,0,0,1,0,0,0,0,0
2037992,unique,0,0,0,1,0,0,0,0,0
2037993,unique,0,0,0,1,0,0,0,0,0
2037994,unique,0,0,0,1,0,0,0,0,0
2037995,unique,0,0,0,1,0,0,0,0,0
2037996,unique,0,0,0,1,0,0,0,0,0
2037997,unique,0,0,0,1,0,0,0,0,0
2037998,unique,0,0,0,1,0,0,0,0,0
2037999,unique,0,0,0,1,0,0,0,0,0
2038000,unique,0,0,0,1,0,0,0,0,0
2038001,unique,0,0,0,1,0,0,0,0,0
2038002,unique,0,0,0,1,0,0,0,0,0
2038003,unique,0,0,0,1,0,0,0,0,0
2038004,unique,0,0,0,1,0,0,0,0,0
2038005,unique,0,0,0,1,0,0,0,0,0
2038006,unique,0,0,0,1,0,0,0,0,0
2038007,unique,0,0,0,1,0,0,0,0,0
2038008,unique,0,0,0,1,0,0,0,0,0
2038009,unique,0,0,0,1,0,0,0,0,0
2038010,unique,0,0,0,1,0,0,0,0,0
2038011,unique,0,0,0,1,0,0,0,0,0
2038012,unique,0,0,0,1,0,0,0,0,0
2038013,unique,0,0,0,1,0,0,0,0,0
2038014,unique,0,0,0,1,0,0,0,0,0
2038015,unique,0,0,0,1,0,0,0,0,0
2038016,unique,0,0,0,1,0,0,0,0,0
2038017,unique,0,0,0,1,0,0,0,0,0
2038018,unique,0,0,0,1,0,0,0,0,0
2038019,unique,0,0,0,1,0,0,0,0,0
2038020,unique,0,0,0,1,0,0,0,0,0
2038021,unique,0,0,0,1,0,0,0,0,0
2038022,unique,0,0,0,1,0,0,0,0,0
2038023,unique,0,0,0,1,0,0,0,0,0
2038024,unique,0,0,0,1,0,0,0,0,0
2038025,unique,0,0,0,1,0,0,0,0,0
2038026,unique,0,0,0,1,0,0,0,0,0
2038027,unique,0,0,0,1,0,0,0,0,0
2038028,unique,0,0,0,1,0,0,0,0,0
2038029,unique,0,0,0,1,0,0,0,0,0
2038030,unique,0,0,0,1,0,0,0,0,0
2038031,unique,0,0,0,1,0,0,0,0,0
2038032,unique,0,0,0,1,0,0,0,0,0
2038033,unique,0,0,0,1,0,0,0,0,0
2038034,unique,0,0,0,1,0,0,0,0,0
2038035,unique,0,0,0,1,0,0,0,0,0
2038036,unique,0,0,0,1,0,0,0,0,0
2038037,unique,0,0,0,1,0,0,0,0,0
2038038,unique,0,0,0,1,0,0,0,0,0
2038039,unique,0,0,0,1,0,0,0,0,0
2038040,unique,0,0,0,1,0,0,0,0,0
2038041,unique,0,0,0,1,0,0,0,0,0
2038042,unique,0,0,0,1,0,0,0,0,0
2038043,unique,0,0,0,1,0,0,0,0,0
2038044,unique,0,0,0,1,0,0,0,0,0
2038045,unique,0,0,0,1,0,0,0,0,0
2038046,unique,0,0,0,1,0,0,0,0,0
2038047,unique,0,0,0,1,0,0,0,0,0
2038048,unique,0,0,0,1,0,0,0,0,0
2038049,unique,0,0,0,1,0,0,0,0,0
2038050,unique,0,0,0,1,0,0,0,0,0
2038051,unique,0,0,0,1,0,0,0,0,0
2038052,unique,0,0,0,1,0,0,0,0,0
2038053,unique,0,0,0,1,0,0,0,0,0
2038054,unique,0,0,0,1,0,0,0,0,0
2038055,unique,0,0,0,1,0,0,0,0,0
2038056,unique,0,0,0,1,0,0,0,0,0
2038057,unique,0,0,0,1,0,0,0,0,0
2038058,unique,0,0,0,1,0,0,0,0,0
2038059,unique,0,0,0,1,0,0,0,0,0
2038060,unique,0,0,0,1,0,0,0,0,0
2038061,unique,0,0,0,1,0,0,0,0,0
2038062,unique,0,0,0,1,0,0,0,0,0
2038063,unique,0,0,0,1,0,0,0,0,0
2038064,unique,0,0,0,1,0,0,0,0,0
2038065,unique,0,0,0,1,0,0,0,0,0
2038066,unique,0,0,0,1,0,0,0,0,0
2038067,unique,0,0,0,1,0,0,0,0,0
2038068,unique,0,0,0,1,0,0,0,0,0
2038069,unique,0,0,0,1,0,0,0,0,0
2038070,unique,0,0,0,1,0,0,0,0,0
2038071,unique,0,0,0,1,0,0,0,0,0
2038072,unique,0,0,0,1,0,0,0,0,0
2038073,unique,0,0,0,1,0,0,0,0,0
2038074,unique,0,0,0,1,0,0,0,0,0
2038075,unique,0,0,0,1,0,0,0,0,0
2038076,unique,0,0,0,1,0,0,0,0,0
2038077,unique,0,0,0,1,0,0,0,0,0
2038078,unique,0,0,0,1,0,0,0,0,0
2038079,unique,0,0,0,1,0,0,0,0,0
2038080,unique,0,0,0,1,0,0,0,0,0
2038081,unique,0,0,0,1,0,0,0,0,0
2038082,unique,0,0,0,1,0,0,0,0,0
2038083,unique,0,0,0,1,0,0,0,0,0
2038084,unique,0,0,0,1,0,0,0,0,0
2038085,unique,0,0,0,1,0,0,0,0,0
2038086,unique,0,0,0,1,0,0,0,0,0
2038087,unique,0,0,0,1,0,0,0,0,0
2038088,unique,0,0,0,1,0,0,0,0,0
2038089,unique,0,0,0,1,0,0,0,0,0
2038090,unique,0,0,0,1,0,0,0,0,0
2038091,unique,0,0,0,1,0,0,0,0,0
2038092,unique,0,0,0,1,0,0,0,0,0
2038093,unique,0,0,0,0,1,0,0,0,0
2038094,unique,0,0,0,0,1,0,0,0,0
2038095,unique,0,0,0,0,1,0,0,0,0
2038096,unique,0,0,0,0,1,0,0,0,0
2038097,unique,0,0,0,0,1,0,0,0,0
2038098,unique,0,0,0,0,1,0,0,0,0
2038099,unique,0,0,0,0,1,0,0,0,0
2038100,unique,0,0,0,0,1,0,0,0,0
2038101,unique,0,0,0,0,1,0,0,0,0
2038102,unique,0,0,0,0,1,0,0,0,0
2038103,unique,0,0,0,0,1,0,0,0,0
2038104,unique,0,0,0,0,1,0,0,0,0
2038105,unique,0,0,0,0,1,0,0,0,0
2038106,unique,0,0,0,0,1,0,0,0,0
2038107,unique,0,0,0,0,1,0,0,0,0
2038108,unique,0,0,0,0,1,0,0,0,0
2038109,unique,0,0,0,0,1,0,0,0,0
2038110,unique,0,0,0,0,1,0,0,0,0
2038111,unique,0,0,0,0,1,0,0,0,0
2038112,unique,0,0,0,0,1,0,0,0,0
2038113,unique,0,0,0,0,1,0,0,0,0
2038114,unique,0,0,0,0,1,0,0,0,0
2038115,unique,0,0,0,0,1,0,0,0,0
2038116,unique,0,0,0,0,1,0,0,0,0
2038117,unique,0,0,0,0,1,0,0,0,0
2038118,unique,0,0,0,0,1,0,0,0,0
2038119,unique,0,0,0,0,1,0,0,0,0
2038120,unique,0,0,0,0,1,0,0,0,0
2038121,unique,0,0,0,0,1,0,0,0,0
2038122,unique,0,0,0,0,1,0,0,0,0
2038123,unique,0,0,0,0,1,0,0,0,0
2038124,unique,0,0,0,0,1,0,0,0,0
2038125,unique,0,0,0,0,1,0,0,0,0
2038126,unique,0,0,0,0,1,0,0,0,0
2038127,unique,0,0,0,0,1,0,0,0,0
2038128,unique,0,0,0,0,1,0,0,0,0
2038129,unique,0,0,0,0,1,0,0,0,0
2038130,unique,0,0,0,0,1,0,0,0,0
2038131,unique,0,0,0,0,1,0,0,0,0
2038132,unique,0,0,0,0,1,0,0,0,0
2038133,unique,0,0,0,0,1,0,0,0,0
2038134,unique,0,0,0,0,1,0,0,0,0
2038135,unique,0,0,0,0,1,0,0,0,0
2038136,unique,0,0,0,0,1,0,0,0,0
2038137,unique,0,0,0,0,1,0,0,0,0
2038138,unique,0,0,0,0,1,0,0,0,0
2038139,unique,0,0,0,0,1,0,0,0,0
2038140,unique,0,0,0,0,1,0,0,0,0
2038141,unique,0,0,0,0,1,0,0,0,0
2038142,unique,0,0,0,0,1,0,0,0,0
2038143,unique,0,0,0,0,1,0,0,0,0
2038144,unique,0,0,0,0,1,0,0,0,0
2038145,unique,0,0,0,0,1,0,0,0,0
2038146,unique,0,0,0,0,1,0,0,0,0
2038147,unique,0,0,0,0,1,0,0,0,0
2038148,unique,0,0,0,0,1,0,0,0,0
2038149,unique,0,0,0,0,1,0,0,0,0
2038150,unique,0,0,0,0,1,0,0,0,0
2038151,unique,0,0,0,0,1,0,0,0,0
2038152,unique,0,0,0,0,1,0,0,0,0
2038153,unique,0,0,0,0,1,0,0,0,0
2038154,unique,0,0,0,0,1,0,0,0,0
2038155,unique,0,0,0,0,1,0,0,0,0
2038156,unique,0,0,0,0,1,0,0,0,0
2038157,unique,0,0,0,0,1,0,0,0,0
2038158,unique,0,0,0,0,1,0,0,0,0
2038159,unique,0,0,0,0,1,0,0,0,0
2038160,unique,0,0,0,0,1,0,0,0,0
2038161,unique,0,0,0,0,1,0,0,0,0
2038162,unique,0,0,0,0,1,0,0,0,0
2038163,unique,0,0,0,0,1,0,0,0,0
2038164,unique,0,0,0,0,1,0,0,0,0
2038165,unique,0,0,0,0,1,0,0,0,0
2038166,unique,0,0,0,0,1,0,0,0,0
2038167,unique,0,0,0,0,1,0,0,0,0
2038168,unique,0,0,0,0,1,0,0,0,0
2038169,unique,0,0,0,0,1,0,0,0,0
2038170,unique,0,0,0,0,1,0,0,0,0
2038171,unique,0,0,0,0,1,0,0,0,0
2038172,unique,0,0,0,0,1,0,0,0,0
2038173,unique,0,0,0,0,1,0,0,0,0
2038174,unique,0,0,0,0,1,0,0,0,0
2038175,unique,0,0,0,0,1,0,0,0,0
2038176,unique,0,0,0,0,1,0,0,0,0
2038177,unique,0,0,0,0,1,0,0,0,0
2038178,unique,0,0,0,0,1,0,0,0,0
2038179,unique,0,0,0,0,1,0,0,0,0
2038180,unique,0,0,0,0,1,0,0,0,0
2038181,unique,0,0,0,0,1,0,0,0,0
2038182,unique,0,0,0,0,1,0,0,0,0
2038183,unique,0,0,0,0,1,0,0,0,0
2038184,unique,0,0,0,0,1,0,0,0,0
2038185,unique,0,0,0,0,1,0,0,0,0
2038186,unique,0,0,0,0,1,0,0,0,0
2038187,unique,0,0,0,0,1,0,0,0,0
2038188,unique,0,0,0,0,1,0,0,0,0
2038189,unique,0,0,0,0,1,0,0,0,0
2038190,unique,0,0,0,0,1,0,0,0,0
2038191,unique,0,0,0,0,1,0,0,0,0
2038192,unique,0,0,0,0,1,0,0,0,0
2038193,unique,0,0,0,0,1,0,0,0,0
2038194,unique,0,0,0,0,1,0,0,0,0
2038195,unique,0,0,0,0,1,0,0,0,0
2038196,unique,0,0,0,0,1,0,0,0,0
2038197,unique,0,0,0,0,1,0,0,0,0
2038198,unique,0,0,0,0,1,0,0,0,0
2038199,unique,0,0,0,0,1,0,0,0,0
2038200,unique,0,0,0,0,1,0,0,0,0
2038201,unique,0,0,0,0,1,0,0,0,0
2038202,unique,0,0,0,0,1,0,0,0,0
2038203,unique,0,0,0,0,1,0,0,0,0
2038204,unique,0,0,0,0,1,0,0,0,0
2038205,unique,0,0,0,0,1,0,0,0,0
2038206,unique,0,0,0,0,1,0,0,0,0
2038207,unique,0,0,0,0,1,0,0,0,0
2038208,unique,0,0,0,0,1,0,0,0,0
2038209,unique,0,0,0,0,1,0,0,0,0
2038210,unique,0,0,0,0,1,0,0,0,0
2038211,unique,0,0,0,0,1,0,0,0,0
2038212,unique,0,0,0,0,1,0,0,0,0
2038213,unique,0,0,0,0,1,0,0,0,0
2038214,unique,0,0,0,0,1,0,0,0,0
2038215,unique,0,0,0,0,1,0,0,0,0
2038216,unique,0,0,0,0,1,0,0,0,0
2038217,unique,0,0,0,0,1,0,0,0,0
2038218,unique,0,0,0,0,1,0,0,0,0
2038219,unique,0,0,0,0,1,0,0,0,0
2038220,unique,0,0,0,0,1,0,0,0,0
2038221,unique,0,0,0,0,1,0,0,0,0
2038222,unique,0,0,0,0,1,0,0,0,0
2038223,unique,0,0,0,0,1,0,0,0,0
2038224,unique,0,0,0,0,1,0,0,0,0
2038225,unique,0,0,0,0,1,0,0,0,0
2038226,unique,0,0,0,0,1,0,0,0,0
2038227,unique,0,0,0,0,1,0,0,0,0
2038228,unique,0,0,0,0,1,0,0,0,0
2038229,unique,0,0,0,0,1,0,0,0,0
2038230,unique,0,0,0,0,1,0,0,0,0
2038231,unique,0,0,0,0,1,0,0,0,0
2038232,unique,0,0,0,0,1,0,0,0,0
2038233,unique,0,0,0,0,1,0,0,0,0
2038234,unique,0,0,0,0,1,0,0,0,0
2038235,unique,0,0,0,0,1,0,0,0,0
2038236,unique,0,0,0,0,1,0,0,0,0
2038237,unique,0,0,0,0,1,0,0,0,0
2038238,unique,0,0,0,0,1,0,0,0,0
2038239,unique,0,0,0,0,1,0,0,0,0
2038240,unique,0,0,0,0,1,0,0,0,0
2038241,unique,0,0,0,0,1,0,0,0,0
2038242,unique,0,0,0,0,1,0,0,0,0
2038243,unique,0,0,0,0,1,0,0,0,0
2038244,unique,0,0,0,0,1,0,0,0,0
2038245,unique,0,0,0,0,1,0,0,0,0
2038246,unique,0,0,0,0,1,0,0,0,0
2038247,unique,0,0,0,0,1,0,0,0,0
2038248,unique,0,0,0,0,1,0,0,0,0
2038249,unique,0,0,0,0,1,0,0,0,0
2038250,unique,0,0,0,0,1,0,0,0,0
2038251,unique,0,0,0,0,1,0,0,0,0
2038252,unique,0,0,0,0,1,0,0,0,0
2038253,unique,0,0,0,0,1,0,0,0,0
2038254,unique,0,0,0,0,1,0,0,0,0
2038255,unique,0,0,0,0,1,0,0,0,0
2038256,unique,0,0,0,0,1,0,0,0,0
2038257,unique,0,0,0,0,1,0,0,0,0
2038258,unique,0,0,0,0,1,0,0,0,0
2038259,unique,0,0,0,0,1,0,0,0,0
2038260,unique,0,0,0,0,1,0,0,0,0
2038261,unique,0,0,0,0,1,0,0,0,0
2038262,unique,0,0,0,0,1,0,0,0,0
2038263,unique,0,0,0,0,1,0,0,0,0
2038264,unique,0,0,0,0,1,0,0,0,0
2038265,unique,0,0,0,0,1,0,0,0,0
2038266,unique,0,0,0,0,1,0,0,0,0
2038267,unique,0,0,0,0,1,0,0,0,0
2038268,unique,0,0,0,0,1,0,0,0,0
2038269,unique,0,0,0,0,1,0,0,0,0
2038270,unique,0,0,0,0,1,0,0,0,0
2038271,unique,0,0,0,0,1,0,0,0,0
2038272,unique,0,0,0,0,1,0,0,0,0
2038273,unique,0,0,0,0,1,0,0,0,0
2038274,unique,0,0,0,0,1,0,0,0,0
2038275,unique,0,0,0,0,1,0,0,0,0
2038276,unique,0,0,0,0,1,0,0,0,0
2038277,unique,0,0,0,0,1,0,0,0,0
2038278,unique,0,0,0,0,1,0,0,0,0
2038279,unique,0,0,0,0,1,0,0,0,0
2038280,unique,0,0,0,0,1,0,0,0,0
2038281,unique,0,0,0,0,1,0,0,0,0
2038282,unique,0,0,0,0,1,0,0,0,0
2038283,unique,0,0,0,0,1,0,0,0,0
2038284,unique,0,0,0,0,1,0,0,0,0
2038285,unique,0,0,0,0,1,0,0,0,0
2038286,unique,0,0,0,0,1,0,0,0,0
2038287,unique,0,0,0,0,1,0,0,0,0
2038288,unique,0,0,0,0,1,0,0,0,0
2038289,unique,0,0,0,0,1,0,0,0,0
2038290,unique,0,0,0,0,1,0,0,0,0
2038291,unique,0,0,0,0,1,0,0,0,0
2038292,unique,0,0,0,0,1,0,0,0,0
2038293,unique,0,0,0,0,1,0,0,0,0
2038294,unique,0,0,0,0,1,0,0,0,0
2038295,unique,0,0,0,0,1,0,0,0,0
2038296,unique,0,0,0,0,1,0,0,0,0
2038297,unique,0,0,0,0,1,0,0,0,0
2038298,unique,0,0,0,0,2,0,0,0,0
2038299,unique,0,0,0,0,2,0,0,0,0
2038300,unique,0,0,0,0,1,0,0,0,0
2038301,unique,0,0,0,0,1,0,0,0,0
2038302,unique,0,0,0,0,1,0,0,0,0
2038303,unique,0,0,0,0,1,0,0,0,0
2038304,unique,0,0,0,0,1,0,0,0,0
2038305,unique,0,0,0,0,1,0,0,0,0
2038306,unique,0,0,0,0,1,0,0,0,0
2038307,unique,0,0,0,0,1,0,0,0,0
2038308,unique,0,0,0,0,1,0,0,0,0
2038309,unique,0,0,0,0,1,0,0,0,0
2038310,unique,0,0,0,0,1,0,0,0,0
2038311,unique,0,0,0,0,1,0,0,0,0
2038312,unique,0,0,0,0,1,0,0,0,0
2038313,unique,0,0,0,0,1,0,0,0,0
2038314,unique,0,0,0,0,1,0,0,0,0
2038315,unique,0,0,0,0,1,0,0,0,0
2038316,unique,0,0,0,0,1,0,0,0,0
2038317,unique,0,0,0,0,1,0,0,0,0
2038318,unique,0,0,0,0,1,0,0,0,0
2038319,unique,0,0,0,0,1,0,0,0,0
2038320,unique,0,0,0,0,1,0,0,0,0
2038321,unique,0,0,0,0,1,0,0,0,0
2038322,unique,0,0,0,0,1,0,0,0,0
2038323,unique,0,0,0,0,1,0,0,0,0
2038324,unique,0,0,0,0,1,0,0,0,0
2038325,unique,0,0,0,0,1,0,0,0,0
2038326,unique,0,0,0,0,1,0,0,0,0
2038327,unique,0,0,0,0,1,0,0,0,0
2038328,unique,0,0,0,0,1,0,0,0,0
2038329,unique,0,0,0,0,1,0,0,0,0
2038330,unique,0,0,0,0,1,0,0,0,0
2038331,unique,0,0,0,0,1,0,0,0,0
2038332,unique,0,0,0,0,1,0,0,0,0
2038333,unique,0,0,0,0,1,0,0,0,0
2038334,unique,0,0,0,0,1,0,0,0,0
2038335,unique,0,0,0,0,1,0,0,0,0
2038336,unique,0,0,0,0,1,0,0,0,0
2038337,unique,0,0,0,0,1,0,0,0,0
2038338,unique,0,0,0,0,1,0,0,0,0
2038339,unique,0,0,0,0,1,0,0,0,0
2038340,unique,0,0,0,0,1,0,0,0,0
2038341,unique,0,0,0,0,1,0,0,0,0
2038342,unique,0,0,0,0,1,0,0,0,0
2038343,unique,0,0,0,0,1,0,0,0,0
2038344,unique,0,0,0,0,1,0,0,0,0
2038345,unique,0,0,0,0,1,0,0,0,0
2038346,unique,0,0,0,0,1,0,0,0,0
2038347,unique,0,0,0,0,1,0,0,0,0
2038348,unique,0,0,0,0,1,0,0,0,0
2038349,unique,0,0,0,0,1,0,0,0,0
2038350,unique,0,0,0,0,1,0,0,0,0
2038351,unique,0,0,0,0,1,0,0,0,0
2038352,unique,0,0,0,0,1,0,0,0,0
2038353,unique,0,0,0,0,1,0,0,0,0
2038354,unique,0,0,0,0,1,0,0,0,0
2038355,unique,0,0,0,0,1,0,0,0,0
2038356,unique,0,0,0,0,1,0,0,0,0
2038357,unique,0,0,0,0,1,0,0,0,0
2038358,unique,0,0,0,0,1,0,0,0,0
2038359,unique,0,0,0,0,1,0,0,0,0
2038360,unique,0,0,0,0,1,0,0,0,0
2038361,unique,0,0,0,0,1,0,0,0,0
2038362,unique,0,0,0,0,1,0,0,0,0
2038363,unique,0,0,0,0,1,0,0,0,0
2038364,unique,0,0,0,0,1,0,0,0,0
2038365,unique,0,0,0,0,1,0,0,0,0
2038366,unique,0,0,0,0,1,0,0,0,0
2038367,unique,0,0,0,0,1,0,0,0,0
2038368,unique,0,0,0,0,1,0,0,0,0
2038369,unique,0,0,0,0,1,0,0,0,0
2038370,unique,0,0,0,0,1,0,0,0,0
2038371,unique,0,0,0,0,1,0,0,0,0
2038372,unique,0,0,0,0,1,0,0,0,0
2038373,unique,0,0,0,0,1,0,0,0,0
2038374,unique,0,0,0,0,1,0,0,0,0
2038375,unique,0,0,0,0,1,0,0,0,0
2038376,unique,0,0,0,0,1,0,0,0,0
2038377,unique,0,0,0,0,1,0,0,0,0
2038378,unique,0,0,0,0,1,0,0,0,0
2038379,unique,0,0,0,0,1,0,0,0,0
2038380,unique,0,0,0,0,1,0,0,0,0
2038381,unique,0,0,0,0,1,0,0,0,0
2038382,unique,0,0,0,0,1,0,0,0,0
2038383,unique,0,0,0,0,1,0,0,0,0
2038384,unique,0,0,0,0,1,0,0,0,0
2038385,unique,0,0,0,0,1,0,0,0,0
2038386,unique,0,0,0,0,1,0,0,0,0
2038387,unique,0,0,0,0,1,0,0,0,0
2038388,unique,0,0,0,0,1,0,0,0,0
2038389,unique,0,0,0,0,1,0,0,0,0
2038390,unique,0,0,0,0,1,0,0,0,0
2038391,unique,0,0,0,0,1,0,0,0,0
2038392,unique,0,0,0,0,1,0,0,0,0
2038393,unique,0,0,0,0,1,0,0,0,0
2038394,unique,0,0,0,0,1,0,0,0,0
2038395,unique,0,0,0,0,1,0,0,0,0
2038396,unique,0,0,0,0,1,0,0,0,0
2038397,unique,0,0,0,0,1,0,0,0,0
2038398,unique,0,0,0,0,1,0,0,0,0
2038399,unique,0,0,0,0,1,0,0,0,0
2038400,unique,0,0,0,0,1,0,0,0,0
2038401,unique,0,0,0,0,1,0,0,0,0
2038402,unique,0,0,0,0,1,0,0,0,0
2038403,unique,0,0,0,0,1,0,0,0,0
2038404,unique,0,0,0,0,1,0,0,0,0
2038405,unique,0,0,0,0,1,0,0,0,0
2038406,unique,0,0,0,0,1,0,0,0,0
2038407,unique,0,0,0,0,1,0,0,0,0
2038408,unique,0,0,0,0,1,0,0,0,0
2038409,unique,0,0,0,0,1,0,0,0,0
2038410,unique,0,0,0,0,1,0,0,0,0
2038411,unique,0,0,0,0,1,0,0,0,0
2038412,unique,0,0,0,0,1,0,0,0,0
2038413,unique,0,0,0,0,1,0,0,0,0
2038414,unique,0,0,0,0,1,0,0,0,0
2038415,unique,0,0,0,0,1,0,0,0,0
2038416,unique,0,0,0,0,1,0,0,0,0
2038417,unique,0,0,0,0,1,0,0,0,0
2038418,unique,0,0,0,0,1,0,0,0,0
2038419,unique,0,0,0,0,1,0,0,0,0
2038420,unique,0,0,0,0,1,0,0,0,0
2038421,unique,0,0,0,0,1,0,0,0,0
2038422,unique,0,0,0,0,1,0,0,0,0
2038423,unique,0,0,0,0,1,0,0,0,0
2038424,unique,0,0,0,0,1,0,0,0,0
2038425,unique,0,0,0,0,1,0,0,0,0
2038426,unique,0,0,0,0,1,0,0,0,0
2038427,unique,0,0,0,0,1,0,0,0,0
2038428,unique,0,0,0,0,1,0,0,0,0
2038429,unique,0,0,0,0,1,0,0,0,0
2038430,unique,0,0,0,0,1,0,0,0,0
2038431,unique,0,0,0,0,1,0,0,0,0
2038432,unique,0,0,0,0,1,0,0,0,0
2038433,unique,0,0,0,0,1,0,0,0,0
2038434,unique,0,0,0,0,1,0,0,0,0
2038435,unique,0,0,0,0,1,0,0,0,0
2038436,unique,0,0,0,0,1,0,0,0,0
2038437,unique,0,0,0,0,1,0,0,0,0
